DW_DATE_KEY|D_TRANSACTION_TYPE_KEY|DW_ACCOUNT_TYPE_KEY|AMOUNT
20120904|2|8|4422077951
20120904|2|85|9378343.14
20120904|5|282|9455466.19
20120904|4|229|3025575
20120904|2|264|1652458555.74
20120904|5|224|74844
20120904|5|264|2076939689.74
20120904|4|258|1277075357.59
20120904|2|356|595650
20120904|5|311|276235.48
20120904|1|111|72600
20120904|1|2|24773000
20120904|1|261|33504250
20120904|5|118|9832501.35
20120904|5|83|253389.71
20120904|2||4747434240
20120904|5|238|7.16
20120904|5|18|15450000000
20120904|2|125|92671969029.33
20120904|2|332|739.9
20120904|2|7|116529529514.34
20120904|5|281|14364464.77
20120904|6|6|39896791
20120904|5|121|280902380.14
20120904|2|86|17948523.16
20120904|5|86|675042.92
20120904|5|237|2290.06
20120904|5|261|1860494842
20120904|2|227|796074190.66
20120904|2|254|12219645
20120904|2|337|2288.18
20120904|2|258|1393244918.07
20120904|5|8|2215787106.79
20120904|6|261|473506.97
20120904|4|316|2874.54
20120904|2|351|119079.6
20120904|5|312|39463.71
20120904|2|106|402623.93
20120904|5|12|5.94
20120904|5|283|4340.42
20120904|2|23|9000000000
20120904|5|1|43038460
20120904|2|118|102321.45
20120904|2|94|1.09
20120904|2|216|4950000000
20120904|2|16|12300000000
20120904|2|234|1206.56
20120904|4|1|8600993250.38
20120904|2|87|319848.32
20120904|5|250|276782163.66
20120904|2|6|1067629861.03
20120904|2|328|1915694.95
20120904|2|261|1263284025.28
20120904|5|124|1202744481.33
20120904|2|224|47799
20120904|2|329|23338.44
20120904|5|253|2223858
20120904|2|2|2004000
20120904|4|261|44242850
20120904|6|260|3543053.34
20120904|2|237|1.88
20120904|1|316|4
20120904|5|321|81544.42
20120904|5||4318815854.7
20120904|2|354|217866
20120904|5|284|319848.32
20120904|3|255|255879324.31
20120904|2|336|2704918.02
20120904|2|281|3675386.27
20120904|3|8|901795
20120904|2|1|57644927.67
20120904|4|264|690003000
20120904|2|235|15615.19
20120904|1|229|112914631.23
20120904|4|2|3000
20120904|5|115|496971251.2
20120904|5|292|0.93
20120904|2|253|1125000
20120904|4|118|65883.24
20120904|5|104|324682270.11
20120904|5|247|739.9
20120904|5|125|92671423481.4
20120904|5|291|4062.17
20120904|2|316|5507890.87
20120904|5|6|2167596787.47
20120904|3|6|612622512.17
20120904|5|227|869221422.05
20120904|5|228|5243360.4
20120904|2|350|366265
20120904|5|79|3560498.47
20120904|2|79|9472.92
20120904|5|13|4393141.86
20120904|2|260|79252830962.54
20120904|2|121|311217291.7
20120904|4|227|39319.5
20120904|2|362|600190.27
20120904|2|347|564607.22
20120904|2|9|13500000
20120904|2|95|11567622.96
20120904|1|258|1043009411.59
20120904|2|345|1865
20120904|5|85|545271.79
20120904|6|229|946903.15
20120904|5|303|9547723.05
20120904|2|126|31500210
20120904|5|316|39170080.79
20120904|5|309|4687906.02
20120904|1|1|9045269979.25
20120904|2|353|249330
20120904|5|286|21694672.14
20120904|2|229|71030046.24
20120904|2|13|6161395.5
20120904|2|236|18358171.24
20120904|5|313|710106.19
20120904|2|358|3372229.3
20120904|2|124|1200100040.07
20120904|2|12|398987.58
20120904|5|14|1277655
20120904|2|14|1500000
20120904|5|242|2704918.02
20120904|2|330|487004.19
20120904|2|88|60955.56
20120904|5|95|4057377.06
20120904|2|115|532427046.75
20120904|5|120|191177652.33
20120904|5|293|403124.53
20120904|5|314|348200
20120904|2|104|537136631.85
20120904|5|23|7800000000
20120904|4|126|23750
20120904|5|216|9000000000
20120904|5|126|1575
20120904|5|2|48325000
20120904|5|111|2527039.18
20120904|6|8|1139877447.71
20120904|5|235|23338.44
20120904|5|255|316148964.95
20120904|5|258|1148466570.23
20120904|5|333|96734.72
20120904|2|228|168646.23
20120904|2|359|90000
20120904|1|264|962021000
20120904|4|7|300000000
20120904|4|311|6460.5
20120904|5|229|150560050.29
20120904|5|200|12098.28
20120904|5|358|1500
20120904|5|106|89834.79
20120904|1|118|3677157.96
20120904|2|131|118884150
20120905|5|234|1968286.46
20120905|2|316|766090.36
20120905|2|309|11811.77
20120905|4|1|7462586045.83
20120905|4|316|6290.01
20120905|2|333|16488966
20120905|5|333|86262.79
20120905|5|236|15635156.32
20120905|5|86|3527983.31
20120905|2|124|400063178.13
20120905|5|11|385931.44
20120905|2|11|138200
20120905|5|224|285931.44
20120905|2|79|9.87
20120905|5|107|1829204.87
20120905|1|111|51300
20120905|4|228|25453.73
20120905|1|228|97840.14
20120905|6|260|42420123
20120905|5|330|6113.91
20120905|5|353|3000
20120905|5|324|1500
20120905|4|126|20100
20120905|5|16|9100000000
20120905|2|18|3542000000
20120905|5|227|639460324.6
20120905|5|281|2989361.25
20120905|2|86|6506902.92
20120905|2|261|1610604884.71
20120905|5|261|1126998614.04
20120905|5|14|478385
20120905|4|258|518348852.34
20120905|3|8|8040580
20120905|5|308|32654.39
20120905|2|7|29197872083.18
20120905|4|264|175122300
20120905|2|359|159000
20120905|2|106|443035.86
20120905|4|118|1698.54
20120905|5|283|6225.66
20120905|2|105|3435964.05
20120905|2|125|32857453536.49
20120905|5|122|303906
20120905|5|94|702.96
20120905|1|260|47900
20120905|5|87|521851.1
20120905|2|92|3424.19
20120905|2|232|14.05
20120905|2|250|42720500.09
20120905|2|87|340192.11
20120905|2|260|24322618817.94
20120905|2|88|20318.56
20120905|5|95|79129098.36
20120905|2|255|12854075.26
20120905|5|292|127.01
20120905|5|258|1081087855.58
20120905|5|264|615026629.93
20120905|2|228|567663.4
20120905|1|2|66541000
20120905|5|337|3.87
20120905|5|1|29054575
20120905|5|328|439.84
20120905|5|307|219712.5
20120905|2|120|67631794.16
20120905|2|338|7.9
20120905|5|118|3130188.49
20120905|2|23|1900000000
20120905|2|332|534.15
20120905|2|131|76641163.2
20120905|5|79|3514728.66
20120905|5|309|1122710.22
20120905|5|311|239163.78
20120905|2|351|83671.15
20120905|5|284|340192.11
20120905|5|2|79512055
20120905|5|124|400072508.03
20120905|2|347|325765.07
20120905|2|2|5451555
20120905|5|8|1284814087.13
20120905|5|229|108550165.5
20120905|1|115|274248500
20120905|5|321|212250.33
20120905|5|288|104.13
20120905|2|321|1998.84
20120905|5|291|3424.19
20120905|5|316|29091183.2
20120905|2|111|2709890
20120905|5|6|1101113458.51
20120905|2|97|2424098.37
20120905|5|97|2105191.26
20120905|2|254|3479415
20120905|2|95|2459016.39
20120905|4|261|40186644
20120905|2|121|165176043.17
20120905|2|242|901639.34
20120905|6|6|1300000
20120905|2|12|75003.35
20120905|2|224|395688.04
20120905|2|313|618688.8
20120905|2|350|82830
20120905|2|354|327825
20120905|2|281|102269.89
20120905|1|229|336310.93
20120905|2|235|9953.35
20120905|2|360|100000
20120905|5|7|28715094014.13
20120905|2|312|21780.68
20120905|5|327|23.65
20120905|2|91|6225.66
20120905|5|303|3182574.34
20120905|5|247|534.15
20120905|5||559190896.54
20120905|2||715661020.2
20120905|5|362|15
20120905|5|250|36178961.74
20120905|5|286|4883114.76
20120905|5|294|42720500.09
20120905|5|114|417851.55
20120905|2|8|3387198701.09
20120905|5|228|2542506.49
20120905|5|260|24316728386.45
20120905|2|356|355025
20120905|5|9|6710570.66
20120905|2|362|334436
20120905|2|13|4118885.22
20120905|5|13|1039660.05
20120905|2|377|283500
20120905|2|14|510000
20120905|1|258|1034995033.84
20120905|2|236|6819379.23
20120905|5|10|97756.6
20120905|3|255|333278402.76
20120905|5|313|2053024.33
20120905|4|2|14313500
20120905|2|1|54593296.68
20120905|1|264|251500000
20120905|2|355|2670
20120905|4|311|2700.77
20120905|4|227|138.41
20120905|2|327|23.65
20120905|2|115|332046474.38
20120905|1|118|3472056.99
20120905|5|314|39400
20120905|5|238|7.9
20120905|5|23|900000000
20120905|2|94|127.17
20120905|5|18|6700000000
20120905|2|110|39700000
20120905|2|216|3000000000
20120905|5|304|2.87
20120905|2|353|177510
20120905|6|8|655545396.68
20120905|3|6|395705482.98
20120905|2|328|1968167.89
20120905|2|358|2635377.18
20120905|2|337|1862
20120905|2|227|561253903.09
20120905|5|255|369800639.45
20120905|5|121|183476843.42
20120905|2|258|510231644.11
20120905|5|235|40004.8
20120905|6|261|33248735.56
20120905|2|237|10.04
20120905|6|229|5322824.34
20120905|6|115|689400
20120905|5|232|14.05
20120905|5|104|138361459.61
20120905|2|118|93383.64
20120905|2|93|104.13
20120905|5|125|32857453536.49
20120905|5|83|253389.71
20120905|2|16|7500000000
20120905|5|384|283500
20120905|2|85|5438732.58
20120905|5|111|1781824.85
20120905|1|1|6773706241.16
20120905|5|282|5513802.58
20120905|2|329|40004.8
20120905|2|9|4549205
20120905|2|330|1037530.85
20120905|2|234|558.41
20120905|2|6|892050956.77
20120905|2|264|884703738.84
20120905|5|237|1868.17
20120905|4|229|2270615
20120905|2|229|102594793.8
20120905|5|85|7755294.06
20120905|5|115|609621987.61
20120905|5|312|413541.02
20120905|5|293|443035.78
20120905|5|106|145111.26
20120905|5|126|204400
20120905|5|120|54954821.15
20120905|2|104|160252533.07
20120905|2|345|48000
20120905|1|261|2923050
20120905|5|287|0.39
20120906|5|282|5810263.42
20120906|5|316|14164622.56
20120906|5|250|28536986.3
20120906|2|355|75505
20120906|1|258|487679784.56
20120906|5|261|1383439884.4
20120906|2|224|391864.3
20120906|5|311|457998.39
20120906|5|229|79762812.21
20120906|6|6|940000.88
20120906|1|111|78300
20120906|4|311|2226.5
20120906|5|350|7000
20120906|5|330|58.68
20120906|2|292|41.71
20120906|5|303|3182574.34
20120906|5|283|6225.68
20120906|2|91|6225.68
20120906|5|83|253389.71
20120906|2||1593944110.8
20120906|2|105|3435964.05
20120906|2|92|3424.23
20120906|5|23|3241754000
20120906|5|376|5479500
20120906|5|18|3542000000
20120906|1|229|10000
20120906|6|8|569987847.99
20120906|1|1|6398910160.61
20120906|2|1|128738728.47
20120906|2|261|1094914551.36
20120906|5|264|736425593.28
20120906|2|358|1997638.79
20120906|2|9|8623675.53
20120906|5|377|238000
20120906|2|330|1008722.55
20120906|2|88|20318.5
20120906|4|316|4852.95
20120906|6|261|61282071.14
20120906|2|115|659400310.07
20120906|1|261|10391100
20120906|5|120|70456805.05
20120906|5|314|329200
20120906|5|247|547.85
20120906|5|118|3572671.61
20120906|2|338|6.92
20120906|2|94|126.06
20120906|5|94|256.32
20120906|5|338|0.19
20120906|5|16|7500000000
20120906|2|125|30587395386.6
20120906|2|282|151806.59
20120906|2|250|196302564.14
20120906|5|304|487
20120906|5|306|47605.82
20120906|5|111|17773521
20120906|5|6|847702103.83
20120906|5|85|266263.32
20120906|2|337|1877.24
20120906|2|258|614550057.39
20120906|4|261|19664715
20120906|5|97|1153606.56
20120906|5|260|25298806109
20120906|2|14|646647.48
20120906|5|224|391864.3
20120906|2|6|304604627.7
20120906|5|9|8725162.8
20120906|3|255|256200454.83
20120906|2|11|500000
20120906|5|95|2459016.39
20120906|2|345|106150
20120906|5|383|38473500
20120906|2|237|2.23
20120906|6|258|13288.32
20120906|5|358|7000
20120906|5|308|212884.79
20120906|1|316|6.72
20120906|1|118|2966857.61
20120906|2|18|5877000000
20120906|5|234|1962276.97
20120906|5|286|6049556.01
20120906|2|111|3030186.95
20120906|2|356|312500
20120906|2|254|2996553.77
20120906|2|97|3044091.53
20120906|2|333|16304007.14
20120906|2|12|156306.94
20120906|2|13|669428.67
20120906|2|362|3861830.29
20120906|5|333|102077.45
20120906|2|236|3129940.94
20120906|2|383|5479500
20120906|2|321|515.05
20120906|2|118|206060.05
20120906|4|126|110150
20120906|5|238|6.93
20120906|2|122|1117480
20120906|2|253|1242000
20120906|5|12|98.98
20120906|5|287|0.39
20120906|2|384|238000
20120906|2|316|2839929.44
20120906|5|79|3565045.31
20120906|5|294|36506596.2
20120906|5|313|3373999.4
20120906|5|1|39354795
20120906|1|2|80160000
20120906|2|2|3587500
20120906|2|264|639720310.33
20120906|2|255|26570421.6
20120906|2|124|386164388.45
20120906|2|329|38981.08
20120906|5|235|38981.08
20120906|4|2|6267500
20120906|4|264|503201690
20120906|3|8|12030406.48
20120906|5|7|32479143059.02
20120906|4|7|200000000
20120906|4|227|128
20120906|2|120|59264815.75
20120906|5|321|55225.69
20120906|2|332|547.85
20120906|5|288|104.14
20120906|2|93|104.14
20120906|2|131|80190500
20120906|2|23|350000000
20120906|2|87|339057.91
20120906|2|350|46500
20120906|2|351|5930760.58
20120906|2|354|620427.74
20120906|4|1|5990686253.73
20120906|5|2|72152000
20120906|3|6|526443583.42
20120906|5|227|454766101.89
20120906|2|227|432113671.2
20120906|5|236|15706026.57
20120906|2|86|7026718.54
20120906|5|86|3883196.88
20120906|5|258|611446980.67
20120906|5|254|20000
20120906|5|362|49709
20120906|5|255|269162753.76
20120906|5|13|1352090.81
20120906|5|124|400063178.13
20120906|2|229|96424145.7
20120906|2|281|3844466.11
20120906|5|328|1028.51
20120906|5|107|1595559.16
20120906|2|7|32757655672.16
20120906|6|260|26807666.95
20120906|2|126|175
20120906|5|291|3424.23
20120906|2|238|0.2
20120906|5|104|13466393.44
20120906|4|118|20
20120906|2|234|3206.83
20120906|2|309|79699.18
20120906|2|359|14000
20120906|2|353|195375
20120906|2|8|1335124814.9
20120906|2|85|5789945.32
20120906|4|258|488657225.58
20120906|5|14|582772
20120906|2|121|282569921.66
20120906|5|121|206132670.86
20120906|5|237|1879.47
20120906|5|292|125.89
20120906|2|347|483626.02
20120906|5|11|238248
20120906|2|95|3005464.48
20120906|5|8|2570096658.26
20120906|2|228|373724.96
20120906|2|79|465.23
20120906|6|229|65528686.73
20120906|5|87|41303.36
20120906|5|293|451338.24
20120906|5|106|266477.83
20120906|5||1515587380.6
20120906|2|104|13466393.44
20120906|2|16|10000000000
20120906|5|281|3494041.9
20120906|5|228|2694634.5
20120906|5|284|339057.91
20120906|4|229|2066030
20120906|5|309|1436668.18
20120906|2|313|673638.8
20120906|2|328|1960098.65
20120906|2|260|25322263095.26
20120906|1|264|384060000
20120906|2|376|38473500
20120906|2|235|7292.07
20120906|5|312|59456.36
20120906|5|356|1000
20120906|2|106|451338.32
20120906|5|115|655668904.59
20120906|5|122|584720
20120906|5|125|30587577235.91
20120907|5|79|4587676.35
20120907|5|309|1056952.86
20120907|5|111|1517525
20120907|2|355|20000
20120907|2|8|1411662929.42
20120907|1|1|6136924413.23
20120907|4|1|6189616422.92
20120907|5|2|74729000
20120907|5|236|41134408.48
20120907|2|236|2441320.89
20120907|2|260|20256451116.6
20120907|2|330|1446718.59
20120907|2|6|407280417.77
20120907|5|313|1325244.4
20120907|2|362|17119894.58
20120907|1|228|13134.54
20120907|1|260|163224457.5
20120907|4|260|12000
20120907|3|8|24403905.14
20120907|5|327|15.46
20120907|5|232|15.46
20120907|3|115|10201650
20120907|2|237|3.98
20120907|4|311|2668
20120907|1|316|1.05
20120907|5|292|170.42
20120907|2|105|10307892.14
20120907|2|16|10000000000
20120907|2|338|10.55
20120907|5|316|20770693.08
20120907|5|286|18213114.75
20120907|5|294|120482754.75
20120907|2|356|1959200
20120907|6|8|657472871.2
20120907|4|264|411400500
20120907|4|316|2539.71
20120907|5|124|409062434.95
20120907|2|255|33983741.5
20120907|6|260|19495443.94
20120907|2|345|1500
20120907|5|293|856125.32
20120907|5|283|6510.63
20120907|2|359|48000
20120907|2|104|26353851.86
20120907|2|18|3200000000
20120907|5|125|29454915944.04
20120907|5|247|1251.71
20120907|2||1754397978
20120907|5|234|4477817.68
20120907|5|282|14843874.51
20120907|2|316|428842.76
20120907|5|6|760829599.83
20120907|2|261|1092252825.73
20120907|5|261|711824739.51
20120907|5|264|816331273.36
20120907|2|329|185067.27
20120907|5|333|76960.35
20120907|5|14|497760.27
20120907|2|224|1339013.12
20120907|2|13|540795.46
20120907|5|1|62480085
20120907|2|258|771919632.65
20120907|5|258|670872208.57
20120907|4|258|616357531.12
20120907|1|258|523633515.32
20120907|5|358|2785.33
20120907|6|261|5862864.11
20120907|2|351|17685.5
20120907|5|303|9547723.02
20120907|2|91|6510.63
20120907|2|125|29454915944.04
20120907|2|332|1251.71
20120907|5|287|1.17
20120907|5|83|760169.12
20120907|2|281|90732.4
20120907|4|2|28616000
20120907|1|2|162099000
20120907|2|2|5177440
20120907|5|86|529515.49
20120907|5|11|571350
20120907|5|13|889380.86
20120907|5|377|327390
20120907|2|358|1764161.65
20120907|2|347|435331.29
20120907|5|229|47804893.58
20120907|2|327|15.46
20120907|2|7|29885760295.91
20120907|5|312|41545.86
20120907|5|314|90400
20120907|5|321|549802.57
20120907|5|122|607812
20120907|5|118|2191932.2
20120907|5|288|253
20120907|2|93|253
20120907|2|23|100000000
20120907|5|18|5877000000
20120907|5|291|8054.28
20120907|2|229|74988944.43
20120907|3|6|432877753.87
20120907|5|227|377586956.1
20120907|2|264|915871791.17
20120907|2|97|7352459.02
20120907|4|229|2467795
20120907|2|333|44216152.94
20120907|2|11|500000
20120907|2|12|74295.69
20120907|4|261|25990010
20120907|5|95|3005464.48
20120907|5|362|49800
20120907|3|255|209055565.3
20120907|5|328|4107.21
20120907|5|107|4528437.14
20120907|2|115|447440776.7
20120907|1|111|38000
20120907|2|282|437.58
20120907|2|235|721.77
20120907|2|106|855084.54
20120907|2|131|1284813.38
20120907|4|126|197470
20120907|5|284|538865.99
20120907|2|111|18952182
20120907|2|353|106460
20120907|5|260|20237529650.87
20120907|2|254|8317144.7
20120907|5|10|476056
20120907|5|237|5386.39
20120907|5|308|85669.58
20120907|2|228|425996.65
20120907|2|232|15.46
20120907|2|200|300
20120907|2|284|199.29
20120907|2|253|14583030
20120907|1|229|39664.02
20120907|2|118|203398.27
20120907|5|16|10000000000
20120907|5||1936552170.2
20120907|5|238|10.57
20120907|5|228|1715600.87
20120907|2|87|538179.82
20120907|2|250|120482754.75
20120907|5|9|11136077.12
20120907|2|9|10831572.71
20120907|2|121|507346459.78
20120907|2|10|250000
20120907|2|234|3035.76
20120907|5|311|121777.99
20120907|2|350|38250
20120907|5|354|2785.33
20120907|2|124|30000
20120907|4|227|136
20120907|5|87|21559.77
20120907|6|229|12704919.66
20120907|5|330|517.28
20120907|2|122|888626
20120907|5|325|65760
20120907|2|120|80120953.19
20120907|5|23|100000000
20120907|2|92|8054.28
20120907|5|323|99000
20120907|2|94|170.91
20120907|5|281|7110563.85
20120907|2|354|312898.68
20120907|2|227|398119499.71
20120907|2|85|14781183.73
20120907|5|85|2011050.63
20120907|2|86|14966746.66
20120907|1|264|370280000
20120907|5|97|1773599.73
20120907|2|328|4478924.25
20120907|5|235|185067.27
20120907|2|88|60955.63
20120907|5|121|552750342.67
20120907|2|337|5382.41
20120907|6|6|4578000
20120907|2|14|998718.2
20120907|5|224|896150
20120907|1|261|25948340
20120907|2|95|10860655.73
20120907|5|255|241744346
20120907|2|1|185183699.42
20120907|5|8|881927852.08
20120907|5|7|27936538046.73
20120907|5|115|481820432.69
20120907|2|79|0.14
20120907|5|106|61928.62
20120907|1|118|2803578.31
20120907|4|118|13831.14
20120907|5|120|59852345.23
20120907|5|104|8087158.47
20120907|2|384|327390
20120907|5|319|5500
20120907|2|363|15000
20120907|1|126|70000
20120907|5|126|31340
20120907|2|238|0.02
20120910|5|2|27755500
20120910|5|6|694961758.72
20120910|5|286|6136448.07
20120910|2|236|4483144.67
20120910|2|261|1575746699.25
20120910|5|255|72036672.47
20120910|2|2|745000
20120910|2|356|42100
20120910|2|362|298116.25
20120910|3|255|122987122.85
20120910|1|111|50300
20120910|2|7|17724952880.22
20120910|5|247|137.45
20120910|2|94|13.72
20120910|5|293|110738.96
20120910|3|6|156241387.99
20120910|2|227|465888609.01
20120910|5|281|1242100.47
20120910|2|354|383064
20120910|2|355|195495
20120910|2|8|1538324063.89
20120910|5|313|108400
20120910|2|333|9290632.66
20120910|2|6|502156566.82
20120910|2|253|15636560
20120910|2|88|20318.55
20120910|2|13|197805.8
20120910|5|115|487802027.3
20120910|5|311|44628.51
20120910|5|358|46250
20120910|5|229|206735817.04
20120910|2|107|368852.46
20120910|3|8|2165000
20120910|2|120|92508453.16
20120910|5|1|3705700
20120910|4|126|45000
20120910|5|227|435472529.34
20120910|2|350|141350
20120910|2|351|2664734.45
20120910|6|8|438250742.69
20120910|1|1|2693858162.51
20120910|5|309|1246280.1
20120910|5|236|8321899.28
20120910|4|264|260341000
20120910|5|261|1253451947.28
20120910|2|329|18858.21
20120910|2|14|48096.12
20120910|2|224|138500
20120910|2|97|1584535.51
20120910|2|359|3000
20120910|5|354|2000
20120910|6|261|1375636.15
20120910|5|200|300
20120910|2|281|1887350.77
20120910|2|332|137.45
20120910|2|118|500
20120910|5|18|3200000000
20120910|2|105|3182574.34
20120910|2|91|11513.16
20120910|2|110|37919721.26
20120910|5|284|95824.88
20120910|2|87|95824.88
20120910|4|1|2746626863.17
20120910|5|79|1126626.48
20120910|5|307|551714.78
20120910|2|86|2376707.86
20120910|2|347|159937.18
20120910|4|258|288445627.09
20120910|2|264|435618001.79
20120910|2|337|351.03
20120910|4|229|197030
20120910|5|121|275936054.22
20120910|5|254|40000
20120910|2|377|1231140
20120910|1|2|11242000
20120910|2|229|103668986.52
20120910|4|261|1070805
20120910|4|316|91.99
20120910|2|1|18386573
20120910|2|200|300
20120910|5|120|40542577.46
20120910|3|115|20000000
20120910|1|118|643053.59
20120910|5|118|855514.85
20120910|2|106|110739.04
20120910|2||1518807800.04
20120910|2|85|2781722.74
20120910|2|234|10978.45
20120910|5|228|2671389.42
20120910|2|111|1095612.38
20120910|2|349|100000
20120910|2|353|132370
20120910|5|355|25000
20120910|5|294|43305501.92
20120910|5|235|18858.21
20120910|4|227|13272.54
20120910|5|258|431794768.99
20120910|2|258|310949109.74
20120910|5|86|1903062.11
20120910|5|14|1069795.01
20120910|5|224|138500
20120910|2|9|9500000
20120910|2|95|4551912.56
20120910|5|13|493373
20120910|2|255|21870737.1
20120910|6|6|37785000
20120910|6|229|17749724.41
20120910|5|7|20728761941.99
20120910|5|312|717599.13
20120910|2|23|3000000000
20120910|5|106|7792.04
20120910|5|292|13.72
20120910|5|303|3182574.34
20120910|5|316|8689050.83
20120910|5|250|90739289.53
20120910|2|309|41818.53
20120910|2|260|10328945555.83
20120910|2|328|426803.3
20120910|2|12|93198.18
20120910|5|9|8664500
20120910|5|95|10860655.73
20120910|6|258|1872382.06
20120910|4|2|2813000
20120910|2|228|71058.55
20120910|4|311|6558
20120910|2|104|4566673.36
20120910|1|261|3943570
20120910|2|18|796000000
20120910|5|238|1.47
20120910|2|338|1.47
20120910|5|12|516.08
20120910|5|111|1689305.3
20120910|2|250|43901864.05
20120910|5|85|8046448.1
20120910|1|264|421820000
20120910|1|258|410296464.88
20120910|5|264|596811813.69
20120910|2|121|232766308.41
20120910|5|328|8266.88
20120910|2|254|2290625
20120910|5|253|26280
20120910|2|124|22967880.92
20120910|5|124|22967880.92
20120910|5|97|3540983.61
20120910|5|107|479084.11
20120910|5|8|1601985814.22
20120910|1|7|76900000
20120910|2|16|11200000000
20120910|5|23|32996000
20120910|2|125|28297412348.01
20120910|5|126|144400
20120910|2|131|8169100
20120910|5||1564867799.36
20120910|4|118|1100
20120910|5|283|11513.16
20120910|5|234|429514.87
20120910|5|282|2802041.28
20120910|2|316|815490.35
20120910|5|260|9490755623.96
20120910|2|358|1636891.01
20120910|5|333|1052771.89
20120910|2|330|189598.99
20120910|5|237|351.03
20120910|2|115|653758068.24
20120910|1|316|1
20120910|2|92|1182.66
20120910|5|16|10000000000
20120910|5|125|28297412348.01
20120910|5|314|23400
20120910|5|384|1231140
20120910|5|321|16736.16
20120910|5|291|1182.66
20121003|2|350|179085
20121003|6|8|765569261.45
20121003|5|260|23243819736.43
20121003|2|2|8103500
20121003|5|255|291435276.44
20121003|2|12|336077.43
20121003|1|258|518310548.67
20121003|2|97|1331721.3
20121003|2|330|987272.28
20121003|2|383|1351290895.25
20121003|6|261|19064939.61
20121003|5|358|28050
20121003|5|312|464614.19
20121003|5|1|56239585
20121003|6|229|124852
20121003|1|118|4477545.19
20121003|4|6|1000000
20121003|5|238|4.45
20121003|5|338|0.04
20121003|2|120|72356782.08
20121003|2|23|8700000000
20121003|5|294|85713160.11
20121003|5|6|966605353.16
20121003|5|227|387342269.68
20121003|5|281|3395087.38
20121003|5|87|861480.31
20121003|2|328|1335712.96
20121003|2|88|19723.16
20121003|5|107|1637894.32
20121003|4|2|13110000
20121003|2|327|811.33
20121003|5|247|1415.39
20121003|2|106|516282.27
20121003|5|118|5102382.07
20121003|2|91|9338.26
20121003|2|338|4.44
20121003|1|229|423621.64
20121003|2|104|150188952.25
20121003|5|125|32024093446.64
20121003|2|125|32024093446.64
20121003|4|126|16150
20121003|5|384|357150
20121003|4|229|2912970
20121003|5|85|147540.98
20121003|2|87|484515.1
20121003|4|264|438308100
20121003|2|121|228309458.07
20121003|5|292|1172.63
20121003|4|261|95940725.62
20121003|5|224|157564.67
20121003|3|255|251971734.51
20121003|2|234|276.71
20121003|5|376|1346891103.25
20121003|5|7|21334938820.54
20121003|2|237|4.34
20121003|2|79|287.66
20121003|2|115|353858351.55
20121003|5|94|239.51
20121003|2|122|5000
20121003|2|118|108335.77
20121003|5||990251046.2
20121003|5|120|74150273.76
20121003|5|23|2459565000
20121003|2|213|2000000000
20121003|5|79|3586457.59
20121003|2|316|73059.98
20121003|2|85|6823280.99
20121003|2|111|5132000
20121003|2|355|251575
20121003|5|356|110000
20121003|2|8|1819466495.25
20121003|2|282|147540.98
20121003|5|86|125912.79
20121003|2|264|592844716.55
20121003|5|237|1744.67
20121003|2|377|357150
20121003|5|261|1095551176.03
20121003|5|311|316150.16
20121003|4|258|474729514.12
20121003|2|258|969034167.56
20121003|4|316|10017.28
20121003|2|345|104505
20121003|5|126|104195
20121003|5|106|389799.43
20121003|5|321|18600
20121003|5|283|9338.26
20121003|2|105|3559335.68
20121003|5|303|3299161.22
20121003|5|104|140371719.82
20121003|2|359|27550
20121003|2|250|123677323.62
20121003|5|250|208148719.96
20121003|5|286|1331721.3
20121003|2|309|940.2
20121003|2|356|1781600
20121003|2|1|86907471.5
20121003|2|281|11321
20121003|2|333|16204172.26
20121003|5|239|717213.11
20121003|2|239|573770.49
20121003|5|9|5268329.1
20121003|1|261|56526200
20121003|2|261|1259997052.68
20121003|5|258|861391384.4
20121003|2|253|19120413.6
20121003|2|13|512596.85
20121003|5|124|4951237.79
20121003|2|337|1740.33
20121003|5|307|278577
20121003|2|351|48140
20121003|5|327|811.33
20121003|5|12|118605.8
20121003|2||2443870234
20121003|2|92|3969.59
20121003|5|83|260174.46
20121003|5|293|516282.27
20121003|5|291|3969.59
20121003|2|238|0.05
20121003|4|118|77857.07
20121003|5|288|56.8
20121003|2|229|105691391.02
20121003|5|111|1582973.43
20121003|1|1|7172146363.45
20121003|3|6|426348999.98
20121003|5|236|15543572.74
20121003|1|2|90406000
20121003|2|236|6480473.95
20121003|2|313|2400
20121003|5|313|2050978.01
20121003|1|264|314452000
20121003|5|264|3775987902.33
20121003|2|9|10732475.59
20121003|2|362|1636134.5
20121003|6|6|530572
20121003|2|347|200238.43
20121003|5|328|91.6
20121003|2|235|182089.11
20121003|2|363|18800
20121003|5|309|1203631.14
20121003|2|354|290671
20121003|5|2|93384000
20121003|2|86|6981358.14
20121003|5|235|54032.18
20121003|5|115|451298281.55
20121003|2|227|389361657.15
20121003|5|14|1444756.25
20121003|2|358|2518105
20121003|2|14|1000
20121003|4|227|13000
20121003|5|97|11017404.36
20121003|5|13|10100
20121003|5|333|953772.36
20121003|2|255|3044057.37
20121003|1|115|263649000
20121003|5|362|2392
20121003|6|260|821112.72
20121003|5|330|41389.7
20121003|2|94|1172.8
20121003|2|332|1436.96
20121003|5|122|1517908.8
20121003|5|314|120000
20121003|2|131|18648946
20121003|5|18|11330000000
